time,amplitude
9.304999999999999938e-01,-1.077402481320421046e+00
9.310000000000000497e-01,-5.618717471507487238e-01
9.314999999999999947e-01,-6.246334402904327732e-01
9.320000000000000506e-01,-7.596335833015416261e-01
9.324999999999999956e-01,-7.785710213509547950e-01
9.330000000000000515e-01,-8.487628374673862330e-01
9.334999999999999964e-01,-6.720827140825310630e-01
9.340000000000000524e-01,-8.852077335009447268e-01
9.344999999999999973e-01,-7.675824051525599323e-01
9.350000000000000533e-01,-6.419986865112655705e-01
9.354999999999999982e-01,-9.262240326782973376e-01
9.360000000000000542e-01,-9.285399629679434996e-01
9.364999999999999991e-01,-1.028474665234931251e+00
9.370000000000000551e-01,-9.794808020516160285e-01
9.375000000000000000e-01,-1.102749595058710508e+00
9.380000000000000560e-01,-5.568259633698585676e-01
9.385000000000000009e-01,-3.044267838598246900e-01
9.390000000000000568e-01,-3.451384339423176906e-01
9.395000000000000018e-01,-9.229277058756871766e-01
9.400000000000000577e-01,-4.263741797610073325e-01
9.405000000000000027e-01,-2.686466280025611719e-01
9.410000000000000586e-01,-6.352986670737534869e-01
9.415000000000000036e-01,-5.236888226494817999e-01
9.420000000000000595e-01,-9.537785947327863667e-01
9.425000000000000044e-01,-5.133892901263358288e-01
9.430000000000000604e-01,-7.978252373595914326e-01
9.435000000000000053e-01,-5.646606640029583346e-01
9.440000000000000613e-01,-9.347618831017376895e-01
9.445000000000000062e-01,-5.281595199217504755e-01
9.450000000000000622e-01,-4.408680988360801356e-01
9.455000000000000071e-01,-8.057376314360709113e-01
9.460000000000000631e-01,-8.745192136889624601e-01
9.465000000000000080e-01,-1.072336229601329460e+00
9.470000000000000639e-01,-6.862689349760717761e-01
9.475000000000000089e-01,-7.412330066120386141e-01
9.480000000000000648e-01,-9.293011529476866706e-01
9.485000000000000098e-01,-5.267285314488141523e-01
9.490000000000000657e-01,-7.107302542537154988e-01
9.495000000000000107e-01,-8.446959325319473022e-01
9.500000000000000666e-01,-7.539766803233626247e-01
9.505000000000000115e-01,-4.454274258334138814e-01
9.510000000000000675e-01,-5.565670991187446903e-01
9.515000000000000124e-01,-7.188068293439101586e-01
9.520000000000000684e-01,-5.801220304390927174e-01
9.525000000000000133e-01,-9.404162239840739845e-01
9.530000000000000693e-01,-6.975252764783561599e-01
9.535000000000000142e-01,-6.610117296230888506e-01
9.540000000000000702e-01,-7.619002304822247718e-01
9.545000000000000151e-01,-5.505596544446051954e-01
9.550000000000000711e-01,-7.578588481655931242e-01
9.555000000000000160e-01,-4.610613622083986063e-01
9.560000000000000719e-01,-4.140111983793904327e-01
9.565000000000000169e-01,-1.072111707377517487e+00
9.570000000000000728e-01,-2.201976506701712744e-01
9.575000000000000178e-01,-1.044212334263174169e+00
9.580000000000000737e-01,-5.417839252657455917e-01
9.585000000000000187e-01,-2.044732252139789264e-01
9.590000000000000746e-01,-4.697706552224800713e-01
9.595000000000000195e-01,-7.001662216852631015e-01
9.599999999999999645e-01,-6.278145510566071064e-01
9.605000000000000204e-01,-2.050159282291473262e-01
9.609999999999999654e-01,-7.932358586488643670e-01
9.615000000000000213e-01,-1.775451593818938301e-01
9.619999999999999662e-01,-4.041544909893137749e-01
9.625000000000000222e-01,-6.172234507701911399e-01
9.629999999999999671e-01,-4.780998940768249050e-01
9.635000000000000231e-01,-5.467552188406030744e-01
9.639999999999999680e-01,-1.533639848759066893e-01
9.645000000000000240e-01,-1.672855241298819295e-01
9.649999999999999689e-01,-6.506985915280900645e-01
9.655000000000000249e-01,-3.880331384591020893e-01
9.659999999999999698e-01,-4.882881365048302169e-01
9.665000000000000258e-01,-7.270861335864187147e-02
9.669999999999999707e-01,-6.231722747085860492e-01
9.675000000000000266e-01,-5.777159953257575420e-02
9.679999999999999716e-01,-4.116599037381870052e-01
9.685000000000000275e-01,-6.616895455795970271e-01
9.689999999999999725e-01,-5.841597675284988522e-01
9.695000000000000284e-01,-6.212521781968409762e-01
9.699999999999999734e-01,-7.194391454739935687e-01
9.705000000000000293e-01,-4.400372746906739407e-01
9.709999999999999742e-01,-6.905418972591021998e-01
9.715000000000000302e-01,-8.599572653331305494e-01
9.719999999999999751e-01,-4.739197473544515260e-01
9.725000000000000311e-01,-7.304256715764159136e-01
9.729999999999999760e-01,-4.925435083202516773e-01
9.735000000000000320e-01,-4.988546669172821968e-01
9.739999999999999769e-01,-4.704993276521924894e-01
9.745000000000000329e-01,1.196371692171803169e-01
9.749999999999999778e-01,-2.584887976163303680e-01
9.755000000000000338e-01,-2.137825215093394626e-01
9.759999999999999787e-01,-6.133428789782825463e-01
9.765000000000000346e-01,-3.840166274423097992e-01
9.769999999999999796e-01,-2.030410417419203639e-01
9.775000000000000355e-01,-4.396516792012197805e-01
9.779999999999999805e-01,-3.620056666401465228e-02
9.785000000000000364e-01,-4.353380812305407410e-01
9.789999999999999813e-01,-2.234246058449348427e-01
9.795000000000000373e-01,-2.504603913329731535e-01
9.799999999999999822e-01,-6.538340472024850580e-02
9.805000000000000382e-01,-1.918982110269346619e-01
9.809999999999999831e-01,-8.690090981640363754e-02
9.815000000000000391e-01,-5.483740208079823653e-02
9.819999999999999840e-01,-1.373769169500821952e-01
9.825000000000000400e-01,1.144446968236830786e-01
9.829999999999999849e-01,6.366364629564011390e-02
9.835000000000000409e-01,-1.168003369965106564e-02
9.839999999999999858e-01,-9.670115073297828878e-02
9.845000000000000417e-01,1.278319504581861277e-01
9.849999999999999867e-01,-1.008574819990301769e-01
9.855000000000000426e-01,-1.357187392712001506e-01
9.859999999999999876e-01,-7.009820065761675212e-02
9.865000000000000435e-01,2.374848809880338862e-01
9.869999999999999885e-01,-3.739026660085731368e-01
9.875000000000000444e-01,5.089492473794102190e-02
9.879999999999999893e-01,-4.731743314583513604e-01
9.885000000000000453e-01,-3.848866673536194272e-02
9.889999999999999902e-01,2.475456368712459776e-01
9.895000000000000462e-01,4.430894947566735298e-02
9.899999999999999911e-01,-7.738492063565999279e-03
9.905000000000000471e-01,-1.463714297507300865e-01
9.909999999999999920e-01,-2.516253787142253007e-02
9.915000000000000480e-01,-8.332092651479255929e-02
9.919999999999999929e-01,-1.949571266441210704e-01
9.925000000000000488e-01,-1.020268475894203219e-01
9.929999999999999938e-01,-9.732907381627117771e-03
9.935000000000000497e-01,-2.047589711387650668e-01
9.939999999999999947e-01,-2.087260930520710711e-01
9.945000000000000506e-01,-3.081791215066077561e-01
9.949999999999999956e-01,6.175832754443508210e-02
9.955000000000000515e-01,1.207479343251867399e-01
9.959999999999999964e-01,9.331925961698321614e-02
9.965000000000000524e-01,2.805666552739894959e-01
9.969999999999999973e-01,1.482378358860175493e-01
9.975000000000000533e-01,2.517955329251276297e-01
9.979999999999999982e-01,2.735390768487271362e-01
9.985000000000000542e-01,2.279535701844633278e-01
9.989999999999999991e-01,1.658854817451826946e-01
9.995000000000000551e-01,7.320918055983564043e-01
1.000000000000000000e+00,2.076549164641310063e-01
1.000499999999999945e+00,1.663460156105094623e-01
1.001000000000000112e+00,3.823992864340988174e-01
1.001500000000000057e+00,3.390474180619673650e-01
1.002000000000000002e+00,3.499592978721127734e-04
1.002499999999999947e+00,5.003561341422232411e-01
1.003000000000000114e+00,2.551531023937259612e-01
1.003500000000000059e+00,5.462249435538034381e-02
1.004000000000000004e+00,5.220945972280119918e-01
1.004499999999999948e+00,4.208728011293880744e-01
1.005000000000000115e+00,5.649343359089670225e-02
1.005500000000000060e+00,6.786515567763623524e-01
1.006000000000000005e+00,4.666454136629418215e-01
1.006499999999999950e+00,3.402693684616187042e-01
1.007000000000000117e+00,6.619436752548377711e-01
1.007500000000000062e+00,3.707257613546205421e-01
1.008000000000000007e+00,3.217425722740767657e-01
1.008499999999999952e+00,1.784389056094936032e-01
1.009000000000000119e+00,4.066293444463184303e-01
1.009500000000000064e+00,3.645513124941235916e-01
1.010000000000000009e+00,2.532294145255554740e-01
1.010499999999999954e+00,7.824727186556568181e-02
1.011000000000000121e+00,2.554187302721820929e-01
1.011500000000000066e+00,2.174893272400253430e-01
1.012000000000000011e+00,-2.377667454629137089e-02
1.012499999999999956e+00,-3.094401916807762443e-02
1.013000000000000123e+00,4.045726713665195318e-01
1.013500000000000068e+00,-1.952914181982552955e-01
1.014000000000000012e+00,4.024323236645199198e-01
1.014499999999999957e+00,3.018776788410921785e-01
1.015000000000000124e+00,6.925626783831526634e-01
1.015500000000000069e+00,3.608779880352248615e-01
1.016000000000000014e+00,6.141496436501678868e-01
1.016499999999999959e+00,4.193085502366785122e-01
1.017000000000000126e+00,5.323169421951716718e-01
1.017500000000000071e+00,6.637342175596223637e-01
1.018000000000000016e+00,4.286175341498084657e-01
1.018499999999999961e+00,7.254238157508250406e-01
1.019000000000000128e+00,3.347013247280777870e-01
1.019500000000000073e+00,6.036758492530058806e-01
1.020000000000000018e+00,7.454894476318716379e-01
1.020499999999999963e+00,7.140569456559554551e-01
1.021000000000000130e+00,9.903757386690785758e-01
1.021500000000000075e+00,4.816309773077877554e-01
1.022000000000000020e+00,3.855725624259239703e-01
1.022499999999999964e+00,4.868596058058380915e-01
1.023000000000000131e+00,8.368672040323155148e-01
1.023500000000000076e+00,8.160873333408026342e-01
1.024000000000000021e+00,7.400527774067041653e-01
1.024499999999999966e+00,4.891461167347203043e-01
1.024999999999999911e+00,8.529800797356215103e-01
1.025500000000000078e+00,4.339294703145109566e-01
1.026000000000000023e+00,8.857487843775592173e-01
1.026499999999999968e+00,1.199255853226253388e+00
1.026999999999999913e+00,6.765864713955358489e-01
1.027500000000000080e+00,6.998872217893078451e-01
1.028000000000000025e+00,4.712136494449230550e-01
1.028499999999999970e+00,2.020578388417039184e-01
1.028999999999999915e+00,4.459135149882091365e-01
1.029500000000000082e+00,3.575326560509136664e-01
1.030000000000000027e+00,3.020675671962282371e-01
1.030499999999999972e+00,9.548105420406138855e-01
1.030999999999999917e+00,6.848454863011418370e-01
1.031500000000000083e+00,7.248655909168147948e-01
1.032000000000000028e+00,6.026046992755788034e-01
1.032499999999999973e+00,6.409703779869853069e-01
1.032999999999999918e+00,8.749611867779083507e-01
1.033500000000000085e+00,6.780998465091001570e-01
1.034000000000000030e+00,7.906900695316587679e-01
1.034499999999999975e+00,6.448552170769941139e-01
1.034999999999999920e+00,6.169850741832620944e-01
1.035500000000000087e+00,4.095033234564500746e-01
1.036000000000000032e+00,3.067434802551535777e-01
1.036499999999999977e+00,6.684240072327733984e-01
1.036999999999999922e+00,7.576909921611445498e-01
1.037500000000000089e+00,5.212173140362545976e-01
1.038000000000000034e+00,8.082584182749562585e-01
1.038499999999999979e+00,8.648118321975825085e-01
1.038999999999999924e+00,4.610850762336677344e-01
1.039500000000000091e+00,7.438684021715271655e-01
1.040000000000000036e+00,1.036717785745094877e+00
1.040499999999999980e+00,1.052852085123803683e+00
1.040999999999999925e+00,7.556262550554259105e-01
1.041500000000000092e+00,1.019689875159653258e+00
1.042000000000000037e+00,1.185831146420196491e+00
1.042499999999999982e+00,1.123688786957019570e+00
1.042999999999999927e+00,9.321907157885616080e-01
1.043500000000000094e+00,8.394176036697373888e-01
1.044000000000000039e+00,7.903381606088848432e-01
1.044499999999999984e+00,9.965769715539336548e-01
1.044999999999999929e+00,9.338977331427358308e-01
1.045500000000000096e+00,1.018217262998093897e+00
1.046000000000000041e+00,9.213554964480336062e-01
1.046499999999999986e+00,1.065300298088608821e+00
1.046999999999999931e+00,9.290611381048718975e-01
1.047500000000000098e+00,1.075487811232975766e+00
1.048000000000000043e+00,1.098752381587073668e+00
1.048499999999999988e+00,7.655533860989131023e-01
1.048999999999999932e+00,5.614167155576353929e-01
1.049500000000000099e+00,1.222806796781056082e+00
1.050000000000000044e+00,9.516860971653642309e-01
1.050499999999999989e+00,5.404747264834414144e-01
1.050999999999999934e+00,7.226694511925410014e-01
1.051500000000000101e+00,1.003572415099875048e+00
1.052000000000000046e+00,7.814156903075615279e-01
1.052499999999999991e+00,7.298263393895486617e-01
1.052999999999999936e+00,1.115711232007187581e+00
1.053500000000000103e+00,6.385454751134478357e-01
1.054000000000000048e+00,7.097436145237685512e-01
1.054499999999999993e+00,9.406444231461267291e-01
1.054999999999999938e+00,1.010931603727407424e+00
1.055500000000000105e+00,1.069333282767005677e+00
1.056000000000000050e+00,1.189315332586358354e+00
1.056499999999999995e+00,1.080730289616868678e+00
1.056999999999999940e+00,1.167439090077080355e+00
1.057500000000000107e+00,1.039303467903882394e+00
1.058000000000000052e+00,1.117690073742982015e+00
1.058499999999999996e+00,1.133465389987373673e+00
1.058999999999999941e+00,1.155868152708013685e+00
1.059500000000000108e+00,1.264284975846347914e+00
1.060000000000000053e+00,1.216096173241571154e+00
1.060499999999999998e+00,1.109892765892847466e+00
1.060999999999999943e+00,9.378829114991573679e-01
1.061500000000000110e+00,1.115915142856710229e+00
1.062000000000000055e+00,1.103952705392669653e+00
1.062500000000000000e+00,1.159433462628272071e+00
1.062999999999999945e+00,1.576106348843388849e+00
1.063500000000000112e+00,1.044835657775733395e+00
1.064000000000000057e+00,1.247257845465328030e+00
1.064500000000000002e+00,1.385725366844517970e+00
1.064999999999999947e+00,1.194819885755555200e+00
1.065500000000000114e+00,1.638509266069942294e+00
1.066000000000000059e+00,1.083052871067346157e+00
1.066500000000000004e+00,1.203663880867915204e+00
1.066999999999999948e+00,9.531765535829577196e-01
1.067500000000000115e+00,1.012890383334501765e+00
1.068000000000000060e+00,1.102210768163627952e+00
1.068500000000000005e+00,1.192885401964571601e+00
1.068999999999999950e+00,1.063434269385652886e+00
1.069500000000000117e+00,1.234499006871194293e+00
1.070000000000000062e+00,9.552719541740275488e-01
1.070500000000000007e+00,9.084125895950314611e-01
1.070999999999999952e+00,1.524648689331218776e+00
1.071500000000000119e+00,1.078629170878186105e+00
1.072000000000000064e+00,8.765344726421648858e-01
1.072500000000000009e+00,9.043526648213727759e-01
1.072999999999999954e+00,8.769528928235789111e-01
1.073500000000000121e+00,1.272316820734151976e+00
1.074000000000000066e+00,1.027239502569313512e+00
1.074500000000000011e+00,1.135520119840382813e+00
1.074999999999999956e+00,1.102260973992134740e+00
1.075500000000000123e+00,1.262205860271088165e+00
1.076000000000000068e+00,9.452826971004105738e-01
1.076500000000000012e+00,8.981880935669857013e-01
1.076999999999999957e+00,1.159018293299843183e+00
1.077500000000000124e+00,1.239343106863493249e+00
1.078000000000000069e+00,1.196131004016961263e+00
1.078500000000000014e+00,9.841933821327008003e-01
1.078999999999999959e+00,1.303579300894187387e+00
1.079500000000000126e+00,1.045468821309375906e+00
1.080000000000000071e+00,1.118100655856648640e+00
1.080500000000000016e+00,1.061138332830600550e+00
1.080999999999999961e+00,1.534221480111289004e+00
1.081500000000000128e+00,1.418678128812379313e+00
1.082000000000000073e+00,1.422909190615451180e+00
1.082500000000000018e+00,1.551995265672696522e+00
1.082999999999999963e+00,1.856273606689722078e+00
1.083500000000000130e+00,9.345006623651772593e-01
1.084000000000000075e+00,1.104479364186594204e+00
1.084500000000000020e+00,1.100430117842121858e+00
1.084999999999999964e+00,1.023583157367210061e+00
1.085500000000000131e+00,9.497565314786717838e-01
1.086000000000000076e+00,1.080820552065065776e+00
1.086500000000000021e+00,8.786903951952064196e-01
1.086999999999999966e+00,1.176999345028483912e+00
1.087500000000000133e+00,1.114987867876094274e+00
1.088000000000000078e+00,1.201217505306292122e+00
1.088500000000000023e+00,1.210907536357964664e+00
1.088999999999999968e+00,1.236116137069832810e+00
1.089499999999999913e+00,1.046488212279579999e+00
1.090000000000000080e+00,1.548498741219648034e+00
1.090500000000000025e+00,1.170208078608999003e+00
1.090999999999999970e+00,7.451365629749527875e-01
1.091499999999999915e+00,9.069576358388714565e-01
1.092000000000000082e+00,7.457492500809401736e-01
1.092500000000000027e+00,1.082233508170796110e+00
1.092999999999999972e+00,1.040192238365259092e+00
1.093499999999999917e+00,9.600446265624609232e-01
1.094000000000000083e+00,1.450783836392616655e+00
1.094500000000000028e+00,1.160698964537945965e+00
1.094999999999999973e+00,1.206773113786020923e+00
1.095499999999999918e+00,8.942601758909427545e-01
1.096000000000000085e+00,9.067468048025363325e-01
1.096500000000000030e+00,1.145226218257810347e+00
1.096999999999999975e+00,1.206290565010712523e+00
1.097499999999999920e+00,8.337978421140067598e-01
1.098000000000000087e+00,1.198970098336167300e+00
1.098500000000000032e+00,1.261881535278252642e+00
1.098999999999999977e+00,1.232325144759676583e+00
1.099499999999999922e+00,1.120343296069394423e+00
1.100000000000000089e+00,1.174309951334958191e+00
1.100500000000000034e+00,1.238691627691633101e+00
1.100999999999999979e+00,1.278628969089993017e+00
1.101499999999999924e+00,1.364797381508223051e+00
1.102000000000000091e+00,1.442895538637441577e+00
1.102500000000000036e+00,1.152584541071174806e+00
1.102999999999999980e+00,1.108577497802070377e+00
1.103499999999999925e+00,1.280306701055851981e+00
1.104000000000000092e+00,1.312592237802444162e+00
1.104500000000000037e+00,1.105071682865222282e+00
1.104999999999999982e+00,1.353714673214479358e+00
1.105499999999999927e+00,1.395399215221268863e+00
1.106000000000000094e+00,1.459497844933577593e+00
1.106500000000000039e+00,1.554230774064365939e+00
1.106999999999999984e+00,1.016835509790210423e+00
1.107499999999999929e+00,1.177804424399435224e+00
1.108000000000000096e+00,1.155693492653561139e+00
1.108500000000000041e+00,1.106865105586384290e+00
1.108999999999999986e+00,9.662731280133604050e-01
1.109499999999999931e+00,7.678552840521390976e-01
1.110000000000000098e+00,1.054423202839738227e+00
1.110500000000000043e+00,8.580122563021104209e-01
1.110999999999999988e+00,1.011904682691499469e+00
1.111499999999999932e+00,8.277389533968042556e-01
1.112000000000000099e+00,7.679029213723063130e-01
1.112500000000000044e+00,1.045006326374233518e+00
1.112999999999999989e+00,1.046261786755996903e+00
1.113499999999999934e+00,1.155282389482167327e+00
1.114000000000000101e+00,1.502665468033737239e+00
1.114500000000000046e+00,1.146897417884644499e+00
1.114999999999999991e+00,1.211679129893093343e+00
1.115499999999999936e+00,9.176159471815363844e-01
1.116000000000000103e+00,8.882395136191864049e-01
1.116500000000000048e+00,1.468442966229242863e+00
1.116999999999999993e+00,9.678820926633838750e-01
1.117499999999999938e+00,9.404227119267559720e-01
1.118000000000000105e+00,1.135997757927683205e+00
1.118500000000000050e+00,1.120619311699302179e+00
1.118999999999999995e+00,9.553539496908798334e-01
1.119499999999999940e+00,1.076061146100991905e+00
1.120000000000000107e+00,1.389035529812617353e+00
1.120500000000000052e+00,9.929676456899005910e-01
1.120999999999999996e+00,8.904063272547595442e-01
1.121499999999999941e+00,1.374849304500822544e+00
1.122000000000000108e+00,1.301853179126928550e+00
1.122500000000000053e+00,1.093617318266674188e+00
1.122999999999999998e+00,9.103675328638338726e-01
1.123499999999999943e+00,1.079654356314385666e+00
1.124000000000000110e+00,1.210818477976731256e+00
1.124500000000000055e+00,1.439140495693259636e+00
1.125000000000000000e+00,9.746997821295658726e-01
1.125499999999999945e+00,1.134548756309006423e+00
1.126000000000000112e+00,1.251775966468977597e+00
1.126500000000000057e+00,6.045431899723362479e-01
1.127000000000000002e+00,1.253358095165519215e+00
1.127499999999999947e+00,7.803933715193245302e-01
1.128000000000000114e+00,1.060154331004961925e+00
1.128500000000000059e+00,1.027798279692183181e+00
1.129000000000000004e+00,1.188168413224151676e+00
1.129499999999999948e+00,1.081565303639030029e+00
1.130000000000000115e+00,5.017977394136161617e-01
1.130500000000000060e+00,8.297336173627776201e-01
1.131000000000000005e+00,1.024874663191222224e+00
1.131499999999999950e+00,9.675499231073951822e-01
1.132000000000000117e+00,1.108254977769337124e+00
1.132500000000000062e+00,1.172497283268218116e+00
1.133000000000000007e+00,1.133627586035875323e+00
1.133499999999999952e+00,9.624575689785921373e-01
1.134000000000000119e+00,6.269417360794883320e-01
1.134500000000000064e+00,8.955848915197596183e-01
1.135000000000000009e+00,1.062337349152717714e+00
1.135499999999999954e+00,7.575247113487507677e-01
1.136000000000000121e+00,1.104414244789064359e+00
1.136500000000000066e+00,1.169478229143589898e+00
1.137000000000000011e+00,1.030085681150123778e+00
1.137499999999999956e+00,4.153267872484162071e-01
1.138000000000000123e+00,8.005563904493553373e-01
1.138500000000000068e+00,1.463764534422840713e+00
1.139000000000000012e+00,1.006953730028075311e+00
1.139499999999999957e+00,7.456140676223379504e-01
1.140000000000000124e+00,1.409505175189175841e+00
1.140500000000000069e+00,1.177010996229090667e+00
1.141000000000000014e+00,1.398026233002498619e+00
1.141499999999999959e+00,1.225915723113951472e+00
1.142000000000000126e+00,1.247502486996354021e+00
1.142500000000000071e+00,1.207305572354982814e+00
1.143000000000000016e+00,1.249235874010456770e+00
1.143499999999999961e+00,1.539123237399256716e+00
1.144000000000000128e+00,1.253240554432786702e+00
1.144500000000000073e+00,7.220601910204738072e-01
1.145000000000000018e+00,1.111682790860752279e+00
1.145499999999999963e+00,1.240541194841596306e+00
1.146000000000000130e+00,1.247941827992557595e+00
1.146500000000000075e+00,9.212379057213220257e-01
1.147000000000000020e+00,1.240812250960485308e+00
1.147499999999999964e+00,1.194528237376335733e+00
1.148000000000000131e+00,1.522350316252295999e+00
1.148500000000000076e+00,8.526277422803334449e-01
1.149000000000000021e+00,8.907269198728032800e-01
1.149499999999999966e+00,9.151204895680977724e-01
1.150000000000000133e+00,8.577036436959520893e-01
1.150500000000000078e+00,7.540028487279464287e-01
1.151000000000000023e+00,3.548590511765813971e-01
1.151499999999999968e+00,7.976291077933482798e-01
1.152000000000000135e+00,9.400902724438326974e-01
1.152500000000000080e+00,7.560440887279100686e-01
1.153000000000000025e+00,1.238729773586156213e+00
1.153499999999999970e+00,8.605527175823389774e-01
1.153999999999999915e+00,1.131298352739709800e+00
1.154500000000000082e+00,9.483011827068049682e-01
1.155000000000000027e+00,1.089792339451316261e+00
1.155499999999999972e+00,1.011692547128708819e+00
1.155999999999999917e+00,1.260802943398735332e+00
1.156500000000000083e+00,1.026469294812812239e+00
1.157000000000000028e+00,1.137432082604758365e+00
1.157499999999999973e+00,1.127526898274636924e+00
1.157999999999999918e+00,1.005168580113415366e+00
1.158500000000000085e+00,1.145281776954839126e+00
1.159000000000000030e+00,1.506795567879176900e+00
1.159499999999999975e+00,9.976022656677907552e-01
1.159999999999999920e+00,1.125791573724239658e+00
1.160500000000000087e+00,1.284455943032586811e+00
1.161000000000000032e+00,1.254721310667984646e+00
1.161499999999999977e+00,1.026891206597686512e+00
1.161999999999999922e+00,5.503429446166117067e-01
1.162500000000000089e+00,1.136992586968651020e+00
1.163000000000000034e+00,5.992449658821719094e-01
1.163499999999999979e+00,1.347493160211201246e+00
1.163999999999999924e+00,1.096280700033983813e+00
1.164500000000000091e+00,1.267317514658040434e+00
1.165000000000000036e+00,8.860044512170713871e-01
1.165499999999999980e+00,7.475969233583488194e-01
1.165999999999999925e+00,1.094014378655561615e+00
1.166500000000000092e+00,1.011466309580412615e+00
1.167000000000000037e+00,8.902022546017258620e-01
1.167499999999999982e+00,9.720255823764568648e-01
1.167999999999999927e+00,1.474227896550661221e+00
1.168500000000000094e+00,1.055358539955135511e+00
1.169000000000000039e+00,1.070949241582812128e+00
1.169499999999999984e+00,1.009596153279136210e+00
1.169999999999999929e+00,1.125081702010915397e+00
1.170500000000000096e+00,7.886405716139202049e-01
1.171000000000000041e+00,4.216850215694585846e-01
1.171499999999999986e+00,8.079194817916166560e-01
1.171999999999999931e+00,1.025794668184323744e+00
1.172500000000000098e+00,6.895157421279425325e-01
1.173000000000000043e+00,8.678314701715833523e-01
1.173499999999999988e+00,7.817016066460882318e-01
1.173999999999999932e+00,1.233101379110588702e+00
1.174500000000000099e+00,1.090138379374725686e+00
1.175000000000000044e+00,1.073179453122633298e+00
1.175499999999999989e+00,1.065935658212094461e+00
1.175999999999999934e+00,9.307788322296578487e-01
1.176500000000000101e+00,9.743894845039297037e-01
1.177000000000000046e+00,6.967650513364304077e-01
1.177499999999999991e+00,4.996619663934490641e-01
1.177999999999999936e+00,9.756839265301183728e-01
1.178500000000000103e+00,1.025256989308906297e+00
1.179000000000000048e+00,1.222728827688351005e+00
1.179499999999999993e+00,1.319807141824737240e+00
1.179999999999999938e+00,1.346298544017685117e+00
1.180500000000000105e+00,8.588918353222090296e-01
1.181000000000000050e+00,1.010866383806077407e+00
1.181499999999999995e+00,1.194236764133075335e+00
1.181999999999999940e+00,1.613397891715313559e+00
1.182500000000000107e+00,1.402692867622794326e+00
1.183000000000000052e+00,1.320839467554785873e+00
1.183499999999999996e+00,1.001182793963256712e+00
1.183999999999999941e+00,8.771688180853074446e-01
1.184500000000000108e+00,1.182441006693479624e+00
1.185000000000000053e+00,7.740293404732683236e-01
1.185499999999999998e+00,9.174999230087177438e-01
1.185999999999999943e+00,9.172876570892258830e-01
1.186500000000000110e+00,1.239741546312134624e+00
1.187000000000000055e+00,8.379324021831658920e-01
1.187500000000000000e+00,4.154886005938600579e-01
1.187999999999999945e+00,1.004475917629360948e+00
1.188500000000000112e+00,7.680923505425130138e-01
1.189000000000000057e+00,9.226094708655865340e-01
1.189500000000000002e+00,9.025043314316582022e-01
1.189999999999999947e+00,8.683836229275208041e-01
1.190500000000000114e+00,1.080494895343487638e+00
1.191000000000000059e+00,6.104866391696844863e-01
1.191500000000000004e+00,8.038469639919816334e-01
1.191999999999999948e+00,1.030934239000242059e+00
1.192500000000000115e+00,7.567541864848529309e-01
1.193000000000000060e+00,5.441913096055830401e-01
1.193500000000000005e+00,9.895011506122957101e-01
1.193999999999999950e+00,1.076004010174282488e+00
1.194500000000000117e+00,8.454802363841636970e-01
1.195000000000000062e+00,4.738149372506598178e-01
1.195500000000000007e+00,1.027015509334272991e+00
1.195999999999999952e+00,5.809223319908135563e-01
1.196500000000000119e+00,1.006986918644649398e+00
1.197000000000000064e+00,8.026555206166580136e-01
1.197500000000000009e+00,7.827070276355970746e-01
1.197999999999999954e+00,9.574771700169328881e-01
1.198500000000000121e+00,1.034504553668095683e+00
1.199000000000000066e+00,9.599348490193995165e-01
1.199500000000000011e+00,1.215562385357475073e+00
1.199999999999999956e+00,1.009235495467234456e+00
1.200500000000000123e+00,1.287818197559930100e+00
1.201000000000000068e+00,1.135955399563054913e+00
1.201500000000000012e+00,9.251646657952992125e-01
1.201999999999999957e+00,8.760075132471298875e-01
1.202500000000000124e+00,7.061079869198494396e-01
1.203000000000000069e+00,1.083837221631141157e+00
1.203500000000000014e+00,9.495142079635799925e-01
1.203999999999999959e+00,5.454591040003032854e-01
1.204500000000000126e+00,9.161059379911453693e-01
1.205000000000000071e+00,8.486707629062327785e-01
1.205500000000000016e+00,1.349804834745478077e+00
1.205999999999999961e+00,6.977775728381409026e-01
1.206500000000000128e+00,7.494936062358961149e-01
1.207000000000000073e+00,1.253371981154571602e+00
1.207500000000000018e+00,1.289735433227959582e+00
1.207999999999999963e+00,8.499334986420139515e-01
1.208500000000000130e+00,8.477231545026246984e-01
1.209000000000000075e+00,1.069234750249726140e+00
1.209500000000000020e+00,4.516430724771724470e-01
1.209999999999999964e+00,5.180080744583165364e-01
1.210500000000000131e+00,8.121899495188112938e-01
1.211000000000000076e+00,1.163659506623701212e+00
1.211500000000000021e+00,7.607264643217774847e-01
1.211999999999999966e+00,8.717222550277231585e-01
1.212500000000000133e+00,1.091005196514656550e+00
1.213000000000000078e+00,1.305979214845992109e+00
1.213500000000000023e+00,7.950277249875425944e-01
1.213999999999999968e+00,9.355647908862405604e-01
1.214500000000000135e+00,1.331778152205642218e+00
1.215000000000000080e+00,6.886576920963330961e-01
1.215500000000000025e+00,1.219604191309650476e+00
1.215999999999999970e+00,8.254592931525074340e-01
1.216499999999999915e+00,1.058430043591354064e+00
1.217000000000000082e+00,9.926841124190457499e-01
1.217500000000000027e+00,8.488235680709161901e-01
1.217999999999999972e+00,8.410079421042053749e-01
1.218499999999999917e+00,1.090358638838528460e+00
